"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","B0A1"
"VT","(B0) TOMA"
"HT","Header A"
"BT","b1.All Respondents"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,"REGION",,,,"University Student",,"City",,,,"Province",,,,,,,,,,,,,"North+4 total","North+4 China1+1","China1+/1","PURCHASE FORM  USAG",,,,,
"CL",,"Total","18-24 (a)","25-34 (b)","35-44 (c)","45+ (d)","Top4 (a)","A city (b)","B city (c)","C city (d)","China1+ (a)","China1 (b)","China2 (c)","China3 (d)","East (a)","South (b)","West (c)","North (d)","Yes (a)","No (b)","Beijing (a)","Shanghai (b)","Guangzhou (c)","Chengdu (d)","广西  (a)","四川省 (b)","陕西省 (c)","福建省 (d)","重庆市 (e)","湖北省 (f)","广东省 (g)","河北省 (h)","辽宁省 (i)","山东省 (j)","江苏省 (k)","浙江省 (l)","河南省 (m)","(a)","(a)","(a)","洗衣液 (a)","洗衣粉 (b)","洗衣皂 (c)","洗衣凝珠 (d)","衣物柔顺剂 (e)","消毒液（如滴露、威露士） (f)"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,"REGION",,,,"University Student",,"City",,,,"Province",,,,,,,,,,,,,"North+4 total","North+4 China1+1","China1+/1","PURCHASE FORM  USAG",,,,,
"CL",,"Total","18-24 (a)","25-34 (b)","35-44 (c)","45+ (d)","Top4 (a)","A city (b)","B city (c)","C city (d)","China1+ (a)","China1 (b)","China2 (c)","China3 (d)","East (a)","South (b)","West (c)","North (d)","Yes (a)","No (b)","Beijing (a)","Shanghai (b)","Guangzhou (c)","Chengdu (d)","广西  (a)","四川省 (b)","陕西省 (c)","福建省 (d)","重庆市 (e)","湖北省 (f)","广东省 (g)","河北省 (h)","辽宁省 (i)","山东省 (j)","江苏省 (k)","浙江省 (l)","河南省 (m)","(a)","(a)","(a)","洗衣液 (a)","洗衣粉 (b)","洗衣皂 (c)","洗衣凝珠 (d)","衣物柔顺剂 (e)","消毒液（如滴露、威露士） (f)"
"RU","Unweighted row",1032.0,150.0,491.0,264.0,127.0,80.0,317.0,378.0,257.0,78.0,154.0,372.0,428.0,244.0,177.0,155.0,456.0,66.0,84.0,22.0,21.0,25.0,12.0,30.0,61.0,34.0,32.0,42.0,26.0,87.0,141.0,49.0,244.0,76.0,30.0,137.0,456.0,88.0,232.0,870.0,648.0,556.0,51.0,270.0,249.0
"RT","总体",1032.0,150.0,491.0,264.0,127.0,80.0,317.0,378.0,257.0,78.0,154.0,372.0,428.0,244.0,177.0,155.0,456.0,66.0,84.0,22.0,21.0,25.0,12.0,30.0,61.0,34.0,32.0,42.0,26.0,87.0,141.0,49.0,244.0,76.0,30.0,137.0,456.0,88.0,232.0,870.0,648.0,556.0,51.0,270.0,249.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","清洁效果比其它洗衣产品更好 Cleans better than others",277.0,42.0,128.0,74.0,33.0,29.0,81.0,95.0,72.0,25.0,42.0,97.0,113.0,49.0,57.0,48.0,123.0,11.0,31.0,7.0,6.0,7.0,9.0,11.0,23.0,7.0,13.0,16.0,7.0,23.0,37.0,8.0,71.0,12.0,6.0,30.0,123.0,25.0,67.0,233.0,181.0,151.0,22.0,74.0,73.0
"PV",,26.8410852713178,28.0,26.0692464358452,28.030303030303,25.9842519685039,36.25,25.5520504731861,25.1322751322751,28.0155642023346,32.0512820512821,27.2727272727273,26.0752688172043,26.4018691588785,20.0819672131148,32.2033898305085,30.9677419354839,26.9736842105263,16.6666666666667,36.9047619047619,31.8181818181818,28.5714285714286,28.0,75.0,36.6666666666667,37.7049180327869,20.5882352941176,40.625,38.0952380952381,26.9230769230769,26.4367816091954,26.2411347517731,16.3265306122449,29.0983606557377,15.7894736842105,20.0,21.8978102189781,26.9736842105263,28.4090909090909,28.8793103448276,26.7816091954023,27.9320987654321,27.158273381295,43.1372549019608,27.4074074074074,29.3172690763052
"MK",," "," "," "," "," ",bc," "," "," "," "," "," "," "," ",a,a,a," ",a," "," "," "," ",ik,ciklm," ",ciklm,ciklm," ",k,k," ",ik," "," "," "," "," "," "," "," "," ",abcef," "," "
"RW","能把白衣服洗白 Gives me bright whites",217.0,33.0,100.0,54.0,30.0,14.0,61.0,78.0,64.0,18.0,36.0,79.0,84.0,44.0,35.0,32.0,106.0,12.0,21.0,5.0,2.0,2.0,5.0,5.0,17.0,7.0,12.0,8.0,3.0,13.0,36.0,10.0,55.0,15.0,8.0,21.0,106.0,23.0,54.0,181.0,148.0,120.0,19.0,73.0,63.0
"PV",,21.0271317829457,22.0,20.3665987780041,20.4545454545455,23.6220472440945,17.5,19.2429022082019,20.6349206349206,24.9027237354086,23.0769230769231,23.3766233766234,21.2365591397849,19.6261682242991,18.0327868852459,19.774011299435,20.6451612903226,23.2456140350877,18.1818181818182,25.0,22.7272727272727,9.52380952380952,8.0,41.6666666666667,16.6666666666667,27.8688524590164,20.5882352941176,37.5,19.047619047619,11.5384615384615,14.9425287356322,25.531914893617,20.4081632653061,22.5409836065574,19.7368421052632,26.6666666666667,15.3284671532847,23.2456140350877,26.1363636363636,23.2758620689655,20.8045977011494,22.8395061728395,21.5827338129496,37.2549019607843,27.037037037037,25.3012048192771
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",a," "," "," "," "," "," "," ",gm," ",aegijkm," "," "," ",gm," ",m," "," "," "," "," "," "," "," "," ",abc,ac," "
"RW","洗后衣服闻起来清新干净 Leaves clothes smelling freshly clean",380.0,65.0,187.0,96.0,32.0,34.0,115.0,138.0,93.0,32.0,56.0,143.0,149.0,86.0,80.0,58.0,156.0,26.0,39.0,9.0,10.0,9.0,6.0,7.0,25.0,12.0,15.0,20.0,12.0,37.0,46.0,12.0,89.0,25.0,11.0,50.0,156.0,34.0,88.0,323.0,250.0,214.0,26.0,120.0,96.0
"PV",,36.8217054263566,43.3333333333333,38.0855397148676,36.3636363636364,25.1968503937008,42.5,36.2776025236593,36.5079365079365,36.1867704280156,41.025641025641,36.3636363636364,38.4408602150538,34.8130841121495,35.2459016393443,45.1977401129944,37.4193548387097,34.2105263157895,39.3939393939394,46.4285714285714,40.9090909090909,47.6190476190476,36.0,50.0,23.3333333333333,40.9836065573771,35.2941176470588,46.875,47.6190476190476,46.1538461538462,42.5287356321839,32.6241134751773,24.4897959183673,36.4754098360656,32.8947368421053,36.6666666666667,36.4963503649635,34.2105263157895,38.6363636363636,37.9310344827586,37.1264367816092,38.5802469135802,38.4892086330935,50.9803921568627,44.4444444444444,38.5542168674699
"MK",," ",d,d,d," "," "," "," "," "," "," "," "," "," ",ad," "," "," "," "," "," "," "," "," ",ai," ",ai,ahi," ",ai," "," ",i," "," "," "," "," "," "," "," "," ",abc,a," "
"RW","让衣物保持颜色鲜艳 Keeps colors bright",301.0,48.0,148.0,67.0,38.0,25.0,91.0,109.0,76.0,22.0,44.0,117.0,118.0,66.0,55.0,47.0,133.0,19.0,29.0,8.0,7.0,5.0,5.0,10.0,19.0,11.0,13.0,12.0,5.0,25.0,43.0,12.0,70.0,21.0,7.0,38.0,133.0,26.0,66.0,256.0,204.0,162.0,23.0,99.0,80.0
"PV",,29.1666666666667,32.0,30.142566191446,25.3787878787879,29.9212598425197,31.25,28.7066246056782,28.8359788359788,29.5719844357977,28.2051282051282,28.5714285714286,31.4516129032258,27.5700934579439,27.0491803278689,31.0734463276836,30.3225806451613,29.1666666666667,28.7878787878788,34.5238095238095,36.3636363636364,33.3333333333333,20.0,41.6666666666667,33.3333333333333,31.1475409836066,32.3529411764706,40.625,28.5714285714286,19.2307692307692,28.735632183908,30.4964539007092,24.4897959183673,28.6885245901639,27.6315789473684,23.3333333333333,27.7372262773723,29.1666666666667,29.5454545454545,28.448275862069,29.4252873563218,31.4814814814815,29.136690647482,45.0980392156863,36.6666666666667,32.1285140562249
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",abcf,ac," "
"RW","除菌 Kills germs in the laundry",287.0,42.0,138.0,69.0,38.0,20.0,102.0,94.0,71.0,22.0,33.0,118.0,114.0,64.0,49.0,49.0,125.0,18.0,24.0,4.0,5.0,4.0,7.0,9.0,23.0,9.0,11.0,15.0,4.0,22.0,36.0,15.0,70.0,13.0,8.0,43.0,125.0,25.0,55.0,242.0,189.0,163.0,19.0,85.0,75.0
"PV",,27.8100775193798,28.0,28.1059063136456,26.1363636363636,29.9212598425197,25.0,32.1766561514196,24.8677248677249,27.6264591439689,28.2051282051282,21.4285714285714,31.7204301075269,26.6355140186916,26.2295081967213,27.683615819209,31.6129032258065,27.4122807017544,27.2727272727273,28.5714285714286,18.1818181818182,23.8095238095238,16.0,58.3333333333333,30.0,37.7049180327869,26.4705882352941,34.375,35.7142857142857,15.3846153846154,25.2873563218391,25.531914893617,30.6122448979592,28.6885245901639,17.1052631578947,26.6666666666667,31.3868613138686,27.4122807017544,28.4090909090909,23.7068965517241,27.816091954023,29.1666666666667,29.3165467625899,37.2549019607843,31.4814814814815,30.1204819277108
"MK",," "," "," "," "," "," ",c," "," "," "," ",b," "," "," "," "," "," "," "," "," "," "," "," ",hk," ",k,k," "," "," ",k,k," "," ",k," "," "," "," "," "," "," "," "," "
"RW","容易漂洗 Easy Rinse",303.0,33.0,149.0,80.0,41.0,24.0,93.0,109.0,77.0,19.0,40.0,123.0,121.0,69.0,56.0,41.0,137.0,10.0,23.0,6.0,8.0,6.0,4.0,6.0,18.0,7.0,12.0,14.0,7.0,25.0,37.0,10.0,84.0,23.0,9.0,37.0,137.0,24.0,59.0,251.0,199.0,169.0,19.0,89.0,78.0
"PV",,29.3604651162791,22.0,30.3462321792261,30.3030303030303,32.2834645669291,30.0,29.3375394321767,28.8359788359788,29.9610894941634,24.3589743589744,25.974025974026,33.0645161290323,28.2710280373832,28.2786885245902,31.638418079096,26.4516129032258,30.0438596491228,15.1515151515152,27.3809523809524,27.2727272727273,38.0952380952381,24.0,33.3333333333333,20.0,29.5081967213115,20.5882352941176,37.5,33.3333333333333,26.9230769230769,28.735632183908,26.2411347517731,20.4081632653061,34.4262295081967,30.2631578947368,30.0,27.007299270073,30.0438596491228,27.2727272727273,25.4310344827586,28.8505747126437,30.7098765432099,30.3956834532374,37.2549019607843,32.962962962963,31.3253012048193
"MK",," "," ",a,a,a," "," "," "," "," "," ",b," "," "," "," "," "," ",a," "," "," "," "," "," "," ",i," "," "," "," "," ",achi," "," "," "," "," "," "," "," "," "," "," "," "
"RW","成分天然 Natural ingredients",449.0,63.0,222.0,121.0,43.0,42.0,145.0,149.0,113.0,25.0,68.0,177.0,179.0,103.0,86.0,69.0,191.0,26.0,37.0,15.0,10.0,9.0,8.0,11.0,33.0,10.0,16.0,23.0,11.0,41.0,49.0,17.0,110.0,28.0,14.0,61.0,191.0,36.0,93.0,388.0,308.0,261.0,26.0,125.0,122.0
"PV",,43.5077519379845,42.0,45.213849287169,45.8333333333333,33.8582677165354,52.5,45.7413249211357,39.4179894179894,43.9688715953307,32.0512820512821,44.1558441558442,47.5806451612903,41.8224299065421,42.2131147540984,48.5875706214689,44.5161290322581,41.8859649122807,39.3939393939394,44.0476190476191,68.1818181818182,47.6190476190476,36.0,66.6666666666667,36.6666666666667,54.0983606557377,29.4117647058824,50.0,54.7619047619048,42.3076923076923,47.1264367816092,34.7517730496454,34.6938775510204,45.0819672131148,36.8421052631579,46.6666666666667,44.5255474452555,41.8859649122807,40.9090909090909,40.0862068965517,44.5977011494253,47.5308641975309,46.9424460431655,50.9803921568627,46.2962962962963,48.995983935743
"MK",," "," ",d,d," ",c,c," "," "," ",a,a,a," "," "," "," "," "," "," "," "," "," "," ",chik," ",c,chik," ",ch," "," ",ch," "," ",ch," "," "," "," "," "," "," "," "," "
"RW","采用创新方法来得到最佳洗涤效果 New & innovative ways to get best laundry results",355.0,48.0,162.0,100.0,45.0,26.0,105.0,137.0,87.0,28.0,49.0,136.0,142.0,87.0,62.0,49.0,157.0,18.0,30.0,7.0,8.0,7.0,4.0,7.0,19.0,9.0,14.0,18.0,9.0,27.0,49.0,17.0,84.0,27.0,14.0,46.0,157.0,26.0,77.0,300.0,237.0,196.0,22.0,109.0,91.0
"PV",,34.3992248062016,32.0,32.9938900203666,37.8787878787879,35.4330708661417,32.5,33.1230283911672,36.2433862433862,33.852140077821,35.8974358974359,31.8181818181818,36.5591397849462,33.1775700934579,35.655737704918,35.0282485875706,31.6129032258065,34.4298245614035,27.2727272727273,35.7142857142857,31.8181818181818,38.0952380952381,28.0,33.3333333333333,23.3333333333333,31.1475409836066,26.4705882352941,43.75,42.8571428571429,34.6153846153846,31.0344827586207,34.7517730496454,34.6938775510204,34.4262295081967,35.5263157894737,46.6666666666667,33.5766423357664,34.4298245614035,29.5454545454545,33.1896551724138,34.4827586206897,36.5740740740741,35.2517985611511,43.1372549019608,40.3703703703704,36.5461847389558
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",a,a," "," "," "," "," "," ",ac," "," "," "," "," "," "," "," ",a," "
"RW","用全自动洗衣机洗衣服,这个品牌能提供超凡洁净 Superior cleaning in automatic washing machines",272.0,41.0,128.0,70.0,33.0,23.0,84.0,91.0,74.0,23.0,44.0,95.0,110.0,61.0,53.0,40.0,118.0,9.0,32.0,6.0,5.0,6.0,6.0,7.0,20.0,7.0,14.0,12.0,7.0,21.0,33.0,10.0,69.0,15.0,7.0,39.0,118.0,26.0,67.0,234.0,183.0,146.0,22.0,84.0,70.0
"PV",,26.3565891472868,27.3333333333333,26.0692464358452,26.5151515151515,25.9842519685039,28.75,26.4984227129338,24.0740740740741,28.7937743190661,29.4871794871795,28.5714285714286,25.5376344086022,25.7009345794393,25.0,29.9435028248588,25.8064516129032,25.8771929824561,13.6363636363636,38.0952380952381,27.2727272727273,23.8095238095238,24.0,50.0,23.3333333333333,32.7868852459016,20.5882352941176,43.75,28.5714285714286,26.9230769230769,24.1379310344828,23.4042553191489,20.4081632653061,28.2786885245902,19.7368421052632,23.3333333333333,28.4671532846715,25.8771929824561,29.5454545454545,28.8793103448276,26.8965517241379,28.2407407407407,26.2589928057554,43.1372549019608,31.1111111111111,28.1124497991968
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",a," "," "," "," "," ",k," ",acghijkl," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",abcf," "," "
"RW","物有所值 It is worth the money",354.0,56.0,166.0,93.0,39.0,32.0,111.0,122.0,89.0,31.0,51.0,146.0,126.0,77.0,68.0,51.0,158.0,13.0,43.0,5.0,11.0,6.0,10.0,8.0,25.0,12.0,12.0,16.0,9.0,26.0,48.0,18.0,87.0,21.0,11.0,45.0,158.0,33.0,82.0,302.0,228.0,207.0,27.0,107.0,94.0
"PV",,34.3023255813954,37.3333333333333,33.8085539714868,35.2272727272727,30.7086614173228,40.0,35.0157728706625,32.2751322751323,34.6303501945525,39.7435897435897,33.1168831168831,39.247311827957,29.4392523364486,31.5573770491803,38.4180790960452,32.9032258064516,34.6491228070175,19.6969696969697,51.1904761904762,22.7272727272727,52.3809523809524,24.0,83.3333333333333,26.6666666666667,40.9836065573771,35.2941176470588,37.5,38.0952380952381,34.6153846153846,29.8850574712644,34.0425531914894,36.734693877551,35.655737704918,27.6315789473684,36.6666666666667,32.8467153284672,34.6491228070175,37.5,35.3448275862069,34.7126436781609,35.1851851851852,37.2302158273381,52.9411764705882,39.6296296296296,37.7510040160643
"MK",," "," "," "," "," "," "," "," "," ",d," ",d," "," "," "," "," "," ",a," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",abcef," "," "
"RW","不伤害衣物质地 Do not harm fabric texture",439.0,61.0,217.0,110.0,51.0,38.0,133.0,153.0,115.0,22.0,63.0,165.0,189.0,99.0,81.0,68.0,191.0,23.0,38.0,12.0,8.0,9.0,9.0,12.0,32.0,12.0,18.0,21.0,12.0,34.0,55.0,18.0,106.0,27.0,8.0,64.0,191.0,35.0,85.0,379.0,292.0,247.0,30.0,134.0,119.0
"PV",,42.5387596899225,40.6666666666667,44.1955193482688,41.6666666666667,40.1574803149606,47.5,41.9558359621451,40.4761904761905,44.7470817120623,28.2051282051282,40.9090909090909,44.3548387096774,44.1588785046729,40.5737704918033,45.7627118644068,43.8709677419355,41.8859649122807,34.8484848484849,45.2380952380952,54.5454545454545,38.0952380952381,36.0,75.0,40.0,52.4590163934426,35.2941176470588,56.25,50.0,46.1538461538462,39.0804597701149,39.0070921985816,36.734693877551,43.4426229508197,35.5263157894737,26.6666666666667,46.7153284671533,41.8859649122807,39.7727272727273,36.6379310344828,43.5632183908046,45.0617283950617,44.4244604316547,58.8235294117647,49.6296296296296,47.7911646586345
"MK",," "," "," "," "," "," "," "," "," "," ",a,a,a," "," "," "," "," "," "," "," "," "," "," ",chikl," ",cghikl,l," "," "," "," ",l," "," ",l," "," "," "," "," "," ",abc,a," "
"RS","Mean",4.46986469864699,4.43333333333333,4.44020356234097,4.53398058252427,4.5,4.95161290322581,4.39607843137255,4.39655172413793,4.51941747572816,4.52542372881356,4.69642857142857,4.46006389776358,4.39209726443769,4.23684210526316,4.97810218978102,4.34645669291339,4.44289693593315,3.7,4.95714285714286,4.66666666666667,5.33333333333333,3.88888888888889,6.63636363636364,4.42857142857143,4.88461538461539,3.67857142857143,5.76923076923077,4.72972972972973,4.3,4.45454545454545,4.30275229357798,3.97297297297297,4.58974358974359,3.91379310344828,4.47826086956522,4.38888888888889,4.44289693593315,4.81538461538462,4.6374269005848,4.50948905109489,4.61641221374046,4.5752808988764,6.07142857142857,4.92825112107623,4.95360824742268
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," ",ad," "," "," ",a," "," "," ",c," ",c," ",cghijkm," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",abcef,a,a
"TE"
"TB","TF104F1"
"VT","(F104 ) F104 .Equity attribute-雕牌 Diaopai"
"HT","Header A"
"BT","b6.ABA-雕牌 Diaopai"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,"REGION",,,,"University Student",,"City",,,,"Province",,,,,,,,,,,,,"North+4 total","North+4 China1+1","China1+/1","PURCHASE FORM  USAG",,,,,
"CL",,"Total","18-24 (a)","25-34 (b)","35-44 (c)","45+ (d)","Top4 (a)","A city (b)","B city (c)","C city (d)","China1+ (a)","China1 (b)","China2 (c)","China3 (d)","East (a)","South (b)","West (c)","North (d)","Yes (a)","No (b)","Beijing (a)","Shanghai (b)","Guangzhou (c)","Chengdu (d)","广西  (a)","四川省 (b)","陕西省 (c)","福建省 (d)","重庆市 (e)","湖北省 (f)","广东省 (g)","河北省 (h)","辽宁省 (i)","山东省 (j)","江苏省 (k)","浙江省 (l)","河南省 (m)","(a)","(a)","(a)","洗衣液 (a)","洗衣粉 (b)","洗衣皂 (c)","洗衣凝珠 (d)","衣物柔顺剂 (e)","消毒液（如滴露、威露士） (f)"
"RU","Unweighted row",1782.0,228.0,702.0,516.0,336.0,172.0,544.0,637.0,429.0,141.0,264.0,637.0,740.0,404.0,334.0,278.0,766.0,102.0,126.0,49.0,46.0,44.0,33.0,79.0,125.0,55.0,62.0,52.0,58.0,144.0,262.0,115.0,340.0,123.0,59.0,213.0,766.0,143.0,405.0,1471.0,1108.0,875.0,73.0,430.0,374.0
"RT","总体",1782.0,228.0,702.0,516.0,336.0,172.0,544.0,637.0,429.0,141.0,264.0,637.0,740.0,404.0,334.0,278.0,766.0,102.0,126.0,49.0,46.0,44.0,33.0,79.0,125.0,55.0,62.0,52.0,58.0,144.0,262.0,115.0,340.0,123.0,59.0,213.0,766.0,143.0,405.0,1471.0,1108.0,875.0,73.0,430.0,374.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","清洁效果比其它洗衣产品更好 Cleans better than others",296.0,38.0,120.0,84.0,54.0,21.0,84.0,115.0,76.0,22.0,46.0,110.0,118.0,58.0,57.0,44.0,137.0,18.0,20.0,3.0,7.0,6.0,5.0,12.0,23.0,6.0,15.0,8.0,9.0,24.0,60.0,20.0,54.0,16.0,13.0,26.0,137.0,27.0,68.0,235.0,193.0,157.0,16.0,73.0,59.0
"PV",,16.6105499438833,16.6666666666667,17.0940170940171,16.2790697674419,16.0714285714286,12.2093023255814,15.4411764705882,18.0533751962323,17.7156177156177,15.6028368794326,17.4242424242424,17.2684458398744,15.9459459459459,14.3564356435644,17.0658682634731,15.8273381294964,17.8851174934726,17.6470588235294,15.8730158730159,6.12244897959184,15.2173913043478,13.6363636363636,15.1515151515152,15.1898734177215,18.4,10.9090909090909,24.1935483870968,15.3846153846154,15.5172413793103,16.6666666666667,22.9007633587786,17.3913043478261,15.8823529411765,13.0081300813008,22.0338983050847,12.2065727699531,17.8851174934726,18.8811188811189,16.7901234567901,15.9755268524813,17.4187725631769,17.9428571428571,21.9178082191781,16.9767441860465,15.7754010695187
"MK",," "," "," "," "," "," "," ",a,a," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",ckm," "," "," ",cjkm," "," "," ",m," "," "," "," "," "," "," "," "," "," "
"RW","能把白衣服洗白 Gives me bright whites",256.0,31.0,100.0,70.0,55.0,16.0,72.0,101.0,67.0,22.0,34.0,100.0,100.0,60.0,51.0,35.0,110.0,12.0,19.0,4.0,3.0,7.0,2.0,10.0,16.0,5.0,17.0,6.0,12.0,19.0,36.0,18.0,52.0,16.0,13.0,29.0,110.0,19.0,56.0,207.0,168.0,141.0,15.0,68.0,58.0
"PV",,14.3658810325477,13.5964912280702,14.2450142450142,13.5658914728682,16.3690476190476,9.30232558139535,13.2352941176471,15.8555729984301,15.6177156177156,15.6028368794326,12.8787878787879,15.6985871271586,13.5135135135135,14.8514851485149,15.2694610778443,12.589928057554,14.3603133159269,11.7647058823529,15.0793650793651,8.16326530612245,6.52173913043478,15.9090909090909,6.06060606060606,12.6582278481013,12.8,9.09090909090909,27.4193548387097,11.5384615384615,20.6896551724138,13.1944444444444,13.7404580152672,15.6521739130435,15.2941176470588,13.0081300813008,22.0338983050847,13.6150234741784,14.3603133159269,13.2867132867133,13.8271604938272,14.0720598232495,15.1624548736462,16.1142857142857,20.5479452054795,15.8139534883721,15.5080213903743
"MK",," "," "," "," "," "," "," ",a,a," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",abceghijkm," ",c," "," "," "," "," ",c," "," "," "," "," "," "," "," "," "," "
"RW","洗后衣服闻起来清新干净 Leaves clothes smelling freshly clean",237.0,28.0,93.0,69.0,47.0,18.0,74.0,91.0,54.0,28.0,32.0,81.0,96.0,47.0,57.0,29.0,104.0,14.0,14.0,4.0,4.0,7.0,3.0,11.0,13.0,3.0,15.0,5.0,10.0,27.0,40.0,17.0,43.0,7.0,16.0,22.0,104.0,20.0,60.0,180.0,163.0,123.0,14.0,61.0,49.0
"PV",,13.2996632996633,12.280701754386,13.2478632478632,13.3720930232558,13.9880952380952,10.4651162790698,13.6029411764706,14.2857142857143,12.5874125874126,19.8581560283688,12.1212121212121,12.7158555729984,12.972972972973,11.6336633663366,17.0658682634731,10.431654676259,13.5770234986945,13.7254901960784,11.1111111111111,8.16326530612245,8.69565217391304,15.9090909090909,9.09090909090909,13.9240506329114,10.4,5.45454545454545,24.1935483870968,9.61538461538462,17.2413793103448,18.75,15.2671755725191,14.7826086956522,12.6470588235294,5.69105691056911,27.1186440677966,10.3286384976526,13.5770234986945,13.986013986014,14.8148148148148,12.2365737593474,14.7111913357401,14.0571428571429,19.1780821917808,14.1860465116279,13.1016042780749
