"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","B0A3"
"VT","(B0) TOMA"
"HT","Header C"
"BT","b1.All Respondents"
"CH",,"³¬ÄÜ",,,,"°ÂÃî",,,,"ÎÀÐÂ",,,,"ÂèÂèÒ¼Ñ¡",,,
"CL",,"aware (a)","non aware (b)","buyer (c)","aware but not buyer (d)","aware (a)","non aware (b)","buyer (c)","aware but not buyer (d)","aware (a)","non aware (b)","buyer (c)","aware but not buyer (d)","aware (a)","non aware (b)","buyer (c)","aware but not buyer (d)"
"RW","ÂòÁËÆäËûÆ·ÅÆµÄÄýÖé",0.0,0.0,0.0,58.0,41.9434176562243,0.0,0.0,0.0,14.0,5.37063426243004,0.0,0.0,0.0,12.0,11.4786839272193,0.0,0.0,0.0,8.0,7.3938991823976,0.0,0.0,0.0,24.0,17.7002002841774,0.0,0.0,0.0,2.0,4.57348221121527,0.0,0.0,0.0,5.0,1.74230120483793,0.0,0.0,0.0,1.0,1.90204349705882,0.0,0.0,0.0,0.0,0.997749454124742,0.0,0.0,0.0,8.0,9.21557636723675,0.0,0.0,0.0,16.0,8.33564493473161,0.0,0.0,0.0,20.0,17.1810536194389,0.0,0.0,0.0,14.0,7.21114273481705,0.0,0.0,0.0,31.0,17.7002002841774,0.0,0.0,0.0,10.0,6.98593915174529,0.0,0.0,0.0,58.0,41.9434176562243,0.0,0.0,0.0,8.0,6.41761840654745,0.0,0.0,0.0,12.0,18.0445992839123,0.0,0.0,0.0,24.0,13.3656537780778,0.0,0.0,0.0,14.0,4.11554618768678,0.0,0.0,0.0,18.0,14.1043680620927,0.0,0.0,0.0,5.0,1.99623731467543,0.0,0.0,0.0,13.0,12.1081307474173,0.0,0.0,0.0,26.0,20.337597280076,0.0,0.0,0.0,14.0,7.50145231405554,0.0,0.0,0.0,53.0,39.4209053032831,0.0,0.0,0.0,27.0,29.915543505369,0.0,0.0,0.0,30.0,23.4186504458951
"PV",,0.0,0.0,0.0,25.3275109170306,17.7429433036501,0.0,0.0,0.0,25.0,11.7637605607604,0.0,0.0,0.0,20.3389830508475,14.5091731684375,0.0,0.0,0.0,19.047619047619,15.5233482126039,0.0,0.0,0.0,33.3333333333333,27.6579670098991,0.0,0.0,0.0,33.3333333333333,60.3121574679575,0.0,0.0,0.0,45.4545454545455,23.8748800814514,0.0,0.0,0.0,20.0,14.3361213344048,0.0,0.0,0.0,0.0,33.3333333333333,0.0,0.0,0.0,33.3333333333333,29.5926937425885,0.0,0.0,0.0,29.0909090909091,15.8189845505901,0.0,0.0,0.0,22.7272727272727,19.3856183617617,0.0,0.0,0.0,22.5806451612903,11.279435543988,0.0,0.0,0.0,33.695652173913,27.6579670098991,0.0,0.0,0.0,45.4545454545455,42.9136111848426,0.0,0.0,0.0,25.3275109170306,17.7429433036501,0.0,0.0,0.0,17.7777777777778,12.593696569439,0.0,0.0,0.0,17.910447761194,18.6273137933342,0.0,0.0,0.0,28.9156626506024,22.1786216408585,0.0,0.0,0.0,41.1764705882353,14.5422823956136,0.0,0.0,0.0,29.5081967213115,20.2883955247763,0.0,0.0,0.0,27.7777777777778,11.4067467179514,0.0,0.0,0.0,30.2325581395349,23.276411318295,0.0,0.0,0.0,25.2427184466019,19.7455349199201,0.0,0.0,0.0,21.5384615384615,11.7435747056444,0.0,0.0,0.0,26.9035532994924,19.3900747968725,0.0,0.0,0.0,21.4285714285714,20.2762459983059,0.0,0.0,0.0,26.3157894736842,19.8030090130105
"MK",," "," "," ",e," "," "," "," ",e," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",e," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",e," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",e," "," "," "," "," "," "," "," "," "," "," "
"RW","ÆäËû£¨ÇëÌîÈë£©",0.0,0.0,0.0,10.0,2.50819531254683,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.966377165768168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.54181814677866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.966377165768168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.966377165768168,0.0,0.0,0.0,1.0,0.804076530106739,0.0,0.0,0.0,5.0,0.737741616671921,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.54181814677866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.50819531254683,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.804076530106739,0.0,0.0,0.0,4.0,0.966377165768168,0.0,0.0,0.0,0.0,0.737741616671921,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.70411878244009,0.0,0.0,0.0,3.0,0.804076530106739,0.0,0.0,0.0,8.0,0.737741616671921,0.0,0.0,0.0,7.0,2.50819531254683,0.0,0.0,0.0,5.0,0.0
"PV",,0.0,0.0,0.0,4.36681222707424,1.06101909934359,0.0,0.0,0.0,8.92857142857143,0.0,0.0,0.0,0.0,3.38983050847458,1.22151056105879,0.0,0.0,0.0,2.38095238095238,0.0,0.0,0.0,0.0,2.77777777777778,2.40921315884702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09090909090909,0.0,0.0,0.0,0.0,0.0,7.28379783357933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16666666666667,3.10319207033851,0.0,0.0,0.0,1.81818181818182,1.52593762172527,0.0,0.0,0.0,5.68181818181818,0.8324039809881,0.0,0.0,0.0,4.83870967741936,0.0,0.0,0.0,0.0,3.26086956521739,2.40921315884702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36681222707424,1.06101909934359,0.0,0.0,0.0,6.66666666666667,0.0,0.0,0.0,0.0,4.47761194029851,0.830042585290718,0.0,0.0,0.0,4.81927710843374,1.60358137939286,0.0,0.0,0.0,0.0,2.60680999200976,0.0,0.0,0.0,3.27868852459016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65116279069767,0.0,0.0,0.0,0.0,4.85436893203883,1.65450896007893,0.0,0.0,0.0,4.61538461538462,1.25878728611937,0.0,0.0,0.0,4.06091370558376,0.362875104414276,0.0,0.0,0.0,5.55555555555556,1.70001207432083,0.0,0.0,0.0,4.3859649122807,0.0
"MK",," "," "," ",e," "," "," "," ",e," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",e," "," "," "," ",e," "," "," "," "," "," "," "," "," "," "," "," "," "," ",e," "," "," "," ",e," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "
"RS","Mean",0.0,0.0,0.0,1.62445414847162,0.896078448491864,0.0,0.0,0.0,1.5,0.746161336717089,0.0,0.0,0.0,1.54237288135593,1.06598589889155,0.0,0.0,0.0,1.52380952380952,0.619822901160316,0.0,0.0,0.0,1.84722222222222,0.998594090403425,0.0,0.0,0.0,1.33333333333333,0.733935020116405,0.0,0.0,0.0,1.27272727272727,1.34666110163645,0.0,0.0,0.0,1.6,1.73962369265606,0.0,0.0,0.0,1.0,1.33333333333333,0.0,0.0,0.0,1.33333333333333,1.3635974245662,0.0,0.0,0.0,1.78181818181818,0.973818479951408,0.0,0.0,0.0,1.67045454545455,0.758740844818879,0.0,0.0,0.0,1.53225806451613,0.794662755878616,0.0,0.0,0.0,1.76086956521739,0.998594090403425,0.0,0.0,0.0,1.36363636363636,1.15550890969385,0.0,0.0,0.0,1.62445414847162,0.896078448491864,0.0,0.0,0.0,1.51111111111111,1.2001765607837,0.0,0.0,0.0,1.47761194029851,0.810034027532833,0.0,0.0,0.0,1.79518072289157,0.849042719165028,0.0,0.0,0.0,1.64705882352941,0.743194145003809,0.0,0.0,0.0,1.55737704918033,1.10132889152745,0.0,0.0,0.0,1.33333333333333,0.771889918640214,0.0,0.0,0.0,1.65116279069767,1.2121606611006,0.0,0.0,0.0,1.80582524271845,0.999657512073421,0.0,0.0,0.0,1.4,0.505682236470615,0.0,0.0,0.0,1.58883248730964,0.949485615271121,0.0,0.0,0.0,1.8015873015873,0.980847458810324,0.0,0.0,0.0,1.71929824561404,1.03941721236122
"MK",," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "," "," "," "," "," "," "," "," ",e," "," "," "," "," "," "," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "," "," "," "," "," "," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "
"TE"
"TB","CH9BO1"
"VT","(H9) H9 ÇëÎÊÄú²»Ê¹ÓÃ±ÌÀËÈýÉ«ÇòµÄÖ÷ÒªÔ­ÒòÊÇ£¿£¨¿É¶àÐý£©	"
"HT","Header A"
"BT","b67.¿´¹ýµ«Ã»Ê¹ÓÃ¹ý±ÌÀËÈýÉ«Çò"
"CH",,"National",,,,,"East",,,,,"South",,,,,"West",,,,,"North",,,,,"beijing",,,,,"shanghai",,,,,"guangzhou",,,,,"chengdu",,,,,"Top4",,,,,"A",,,,,"B",,,,,"C",,,,,"North+4",,,,,"North+4 China1+1",,,,,"National",,,,,"18-24",,,,,"25-34",,,,,"35-44",,,,,"45-55",,,,,"China1+1",,,,,"China1+",,,,,"China1",,,,,"China2",,,,,"China3",,,,,"Usage Liquid",,,,,"Usage Powder",,,,,"Usage Bar",,,,
"CL",,"Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Nov (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)"
"RU","Unweighted row",0.0,0.0,0.0,234.0,198.0,0.0,0.0,0.0,50.0,42.0,0.0,0.0,0.0,57.0,55.0,0.0,0.0,0.0,43.0,36.0,0.0,0.0,0.0,84.0,65.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,32.0,21.0,0.0,0.0,0.0,42.0,46.0,0.0,0.0,0.0,100.0,79.0,0.0,0.0,0.0,60.0,52.0,0.0,0.0,0.0,108.0,65.0,0.0,0.0,0.0,23.0,16.0,0.0,0.0,0.0,234.0,198.0,0.0,0.0,0.0,37.0,20.0,0.0,0.0,0.0,85.0,94.0,0.0,0.0,0.0,81.0,60.0,0.0,0.0,0.0,31.0,24.0,0.0,0.0,0.0,67.0,62.0,0.0,0.0,0.0,26.0,28.0,0.0,0.0,0.0,41.0,34.0,0.0,0.0,0.0,104.0,84.0,0.0,0.0,0.0,63.0,52.0,0.0,0.0,0.0,202.0,169.0,0.0,0.0,0.0,127.0,130.0,0.0,0.0,0.0,110.0,113.0
"RT","×ÜÌå",0.0,0.0,0.0,234.0,211.087942980651,0.0,0.0,0.0,50.0,45.5917139182126,0.0,0.0,0.0,57.0,64.9493516155929,0.0,0.0,0.0,43.0,36.1641198837446,0.0,0.0,0.0,84.0,64.382757563101,0.0,0.0,0.0,9.0,6.41631527841121,0.0,0.0,0.0,10.0,5.55385983552748,0.0,0.0,0.0,8.0,7.19560744760121,0.0,0.0,0.0,5.0,1.96771161119675,0.0,0.0,0.0,32.0,21.1334941727366,0.0,0.0,0.0,42.0,44.6489852711225,0.0,0.0,0.0,100.0,76.2338148045911,0.0,0.0,0.0,60.0,69.0716487322008,0.0,0.0,0.0,108.0,64.382757563101,0.0,0.0,0.0,23.0,16.5867742961476,0.0,0.0,0.0,234.0,211.087942980651,0.0,0.0,0.0,37.0,26.0774939858331,0.0,0.0,0.0,85.0,95.7358786702293,0.0,0.0,0.0,81.0,65.2113447978487,0.0,0.0,0.0,31.0,24.06322552674,0.0,0.0,0.0,67.0,68.4154106250441,0.0,0.0,0.0,26.0,30.9903177814739,0.0,0.0,0.0,41.0,37.4250928435702,0.0,0.0,0.0,104.0,89.3219854413087,0.0,0.0,0.0,63.0,53.3505469142982,0.0,0.0,0.0,202.0,179.658727040159,0.0,0.0,0.0,127.0,140.285448803409,0.0,0.0,0.0,110.0,119.538302596344
"PV",,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0
"RW","ÉÌµêÃ»ÓÐÊÛÂô",0.0,0.0,0.0,60.0,27.9952725738927,0.0,0.0,0.0,12.0,5.81930685106882,0.0,0.0,0.0,16.0,5.33411811030792,0.0,0.0,0.0,10.0,4.44427164957982,0.0,0.0,0.0,22.0,12.3975759629361,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.949780091647426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.949780091647426,0.0,0.0,0.0,9.0,4.65228462483055,0.0,0.0,0.0,27.0,13.3219948368695,0.0,0.0,0.0,13.0,9.07121302054523,0.0,0.0,0.0,28.0,12.3975759629361,0.0,0.0,0.0,4.0,3.80435374819924,0.0,0.0,0.0,60.0,27.9952725738927,0.0,0.0,0.0,12.0,1.591241069697,0.0,0.0,0.0,29.0,17.7644865316067,0.0,0.0,0.0,13.0,6.63348828606472,0.0,0.0,0.0,6.0,2.0060566865242,0.0,0.0,0.0,15.0,6.78029517261496,0.0,0.0,0.0,5.0,3.80300541130602,0.0,0.0,0.0,10.0,2.97728976130894,0.0,0.0,0.0,29.0,13.7613484263978,0.0,0.0,0.0,16.0,7.45362897487992,0.0,0.0,0.0,52.0,24.5214088959391,0.0,0.0,0.0,35.0,19.6075598007895,0.0,0.0,0.0,27.0,14.758601197784
"PV",,0.0,0.0,0.0,25.6410256410256,13.2623740506386,0.0,0.0,0.0,24.0,12.7639571995651,0.0,0.0,0.0,28.0701754385965,8.21273496597512,0.0,0.0,0.0,23.2558139534884,12.289174087097,0.0,0.0,0.0,26.1904761904762,19.2560499614906,0.0,0.0,0.0,55.5555555555556,0.0,0.0,0.0,0.0,20.0,17.1012614609353,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,34.375,4.4941933590551,0.0,0.0,0.0,21.4285714285714,10.4196872483897,0.0,0.0,0.0,27.0,17.4751780046919,0.0,0.0,0.0,21.6666666666667,13.1330483447926,0.0,0.0,0.0,25.9259259259259,19.2560499614906,0.0,0.0,0.0,17.3913043478261,22.9360674973604,0.0,0.0,0.0,25.6410256410256,13.2623740506386,0.0,0.0,0.0,32.4324324324324,6.10197080502236,0.0,0.0,0.0,34.1176470588235,18.5557251663173,0.0,0.0,0.0,16.0493827160494,10.1722918100035,0.0,0.0,0.0,19.3548387096774,8.33660759358714,0.0,0.0,0.0,22.3880597014925,9.91047939443774,0.0,0.0,0.0,19.2307692307692,12.2715921731512,0.0,0.0,0.0,24.390243902439,7.95533032811286,0.0,0.0,0.0,27.8846153846154,15.4064515677834,0.0,0.0,0.0,25.3968253968254,13.9710451082223,0.0,0.0,0.0,25.7425742574257,13.6488826899334,0.0,0.0,0.0,27.5590551181102,13.9769020721934,0.0,0.0,0.0,24.5454545454545,12.3463365944058
"MK",," "," "," ",e," "," "," "," "," "," "," "," "," ",e," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",e," "," "," "," "," "," "," "," "," ",e," "," "," "," "," "," "," "," "," "," "," "," "," "," ",e," "," "," "," "," "," "," "," "," ",e," "," "," "," ",e," "," "," "," "," "," "," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "
"RW","²»ÖªµÀÔõÃ´Ê¹ÓÃ",0.0,0.0,0.0,42.0,14.6731783106496,0.0,0.0,0.0,9.0,4.92576526205782,0.0,0.0,0.0,16.0,1.39588478824547,0.0,0.0,0.0,5.0,2.21242998418614,0.0,0.0,0.0,12.0,6.13909827616018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,4.57394230330191,0.0,0.0,0.0,18.0,4.92207668617546,0.0,0.0,0.0,14.0,5.17715932117224,0.0,0.0,0.0,17.0,6.13909827616018,0.0,0.0,0.0,2.0,0.907732056302397,0.0,0.0,0.0,42.0,14.6731783106496,0.0,0.0,0.0,6.0,2.5457905984896,0.0,0.0,0.0,15.0,5.7580828736595,0.0,0.0,0.0,15.0,4.3746576209676,0.0,0.0,0.0,6.0,1.99464721753291,0.0,0.0,0.0,12.0,2.30045435755042,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,2.30045435755042,0.0,0.0,0.0,17.0,8.37004083360149,0.0,0.0,0.0,13.0,4.00268311949771,0.0,0.0,0.0,33.0,13.2804560094016,0.0,0.0,0.0,24.0,8.95910636783468,0.0,0.0,0.0,16.0,8.04821182453483
"PV",,0.0,0.0,0.0,17.9487179487179,6.95121573665369,0.0,0.0,0.0,18.0,10.8040800372063,0.0,0.0,0.0,28.0701754385965,2.14918972017936,0.0,0.0,0.0,11.6279069767442,6.11774872801648,0.0,0.0,0.0,14.2857142857143,9.53531428060269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.625,0.0,0.0,0.0,0.0,11.9047619047619,10.2442245339452,0.0,0.0,0.0,18.0,6.45655303855926,0.0,0.0,0.0,23.3333333333333,7.49534637756327,0.0,0.0,0.0,15.7407407407407,9.53531428060269,0.0,0.0,0.0,8.69565217391304,5.47262559974198,0.0,0.0,0.0,17.9487179487179,6.95121573665369,0.0,0.0,0.0,16.2162162162162,9.76240508337429,0.0,0.0,0.0,17.6470588235294,6.01455060907074,0.0,0.0,0.0,18.5185185185185,6.70843031151832,0.0,0.0,0.0,19.3548387096774,8.28919304819041,0.0,0.0,0.0,17.910447761194,3.36247979297856,0.0,0.0,0.0,15.3846153846154,0.0,0.0,0.0,0.0,19.5121951219512,6.14682338175052,0.0,0.0,0.0,16.3461538461538,9.37063903388179,0.0,0.0,0.0,20.6349206349206,7.50260934705614,0.0,0.0,0.0,16.3366336633663,7.3920461467107,0.0,0.0,0.0,18.8976377952756,6.38634045387675,0.0,0.0,0.0,14.5454545454545,6.73274728662659
"MK",," "," "," ",e," "," "," "," "," "," "," "," "," ",e," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",e," "," "," "," ",e," "," "," "," "," "," "," "," "," "," "," "," "," "," ",e," "," "," "," "," "," "," "," "," ",e," "," "," "," ",e," "," "," "," "," "," "," "," "," ",e," "," "," "," "," "," "," "," "," ",e," "," "," "," "," "," "," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "
"RW","Ì«¹ó/²»»®Ëã",0.0,0.0,0.0,59.0,26.3625832952929,0.0,0.0,0.0,14.0,4.64479315499741,0.0,0.0,0.0,11.0,7.86212867567085,0.0,0.0,0.0,11.0,6.06746980753429,0.0,0.0,0.0,23.0,7.78819165709031,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.935666331290649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.935666331290649,0.0,0.0,0.0,10.0,9.02875525657464,0.0,0.0,0.0,27.0,9.08920201921027,0.0,0.0,0.0,17.0,7.3089596882173,0.0,0.0,0.0,27.0,7.78819165709031,0.0,0.0,0.0,2.0,4.30565448604239,0.0,0.0,0.0,59.0,26.3625832952929,0.0,0.0,0.0,9.0,3.16282230573991,0.0,0.0,0.0,22.0,19.1235240946561,0.0,0.0,0.0,25.0,3.12658670865466,0.0,0.0,0.0,3.0,0.949650186242207,0.0,0.0,0.0,13.0,14.4820048976802,0.0,0.0,0.0,4.0,9.05837244277874,0.0,0.0,0.0,9.0,5.42363245490141,0.0,0.0,0.0,27.0,9.17602640521777,0.0,0.0,0.0,19.0,2.70455199239493,0.0,0.0,0.0,54.0,21.3465549638345,0.0,0.0,0.0,29.0,17.7906643547508,0.0,0.0,0.0,31.0,13.8956721023862
"PV",,0.0,0.0,0.0,25.2136752136752,12.4889100358088,0.0,0.0,0.0,28.0,10.1878011502918,0.0,0.0,0.0,19.2982456140351,12.1050148771359,0.0,0.0,0.0,25.5813953488372,16.7775956584569,0.0,0.0,0.0,27.3809523809524,12.0967040740018,0.0,0.0,0.0,11.1111111111111,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,25.0,13.0032987222305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.625,4.42740951232622,0.0,0.0,0.0,23.8095238095238,20.2216359492814,0.0,0.0,0.0,27.0,11.9227957337678,0.0,0.0,0.0,28.3333333333333,10.5817072885505,0.0,0.0,0.0,25.0,12.0967040740018,0.0,0.0,0.0,8.69565217391304,25.9583594083294,0.0,0.0,0.0,25.2136752136752,12.4889100358088,0.0,0.0,0.0,24.3243243243243,12.1285515680999,0.0,0.0,0.0,25.8823529411765,19.9752949054019,0.0,0.0,0.0,30.8641975308642,4.79454413698551,0.0,0.0,0.0,9.67741935483871,3.94647918329535,0.0,0.0,0.0,19.4029850746269,21.1677526530534,0.0,0.0,0.0,15.3846153846154,29.2296855639017,0.0,0.0,0.0,21.9512195121951,14.4919679359813,0.0,0.0,0.0,25.9615384615385,10.2729763113552,0.0,0.0,0.0,30.1587301587302,5.06939881373568,0.0,0.0,0.0,26.7326732673267,11.8817244870397,0.0,0.0,0.0,22.8346456692913,12.6817603012284,0.0,0.0,0.0,28.1818181818182,11.6244515779256
"MK",," "," "," ",e," "," "," "," ",e," "," "," "," "," "," "," "," "," "," "," "," "," "," ",e," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "," "," "," "," "," "," "," "," ",e," "," "," "," "," "," "," "," "," "," "," "," "," "," ",e," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "," "," "," ",e," "
"RW","²»ÏàÐÅ²úÆ·¹¦Ð§",0.0,0.0,0.0,16.0,7.35927812553109,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,3.73800876775962,0.0,0.0,0.0,2.0,1.96067129417162,0.0,0.0,0.0,5.0,1.66059806359986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949780091647426,0.0,0.0,0.0,1.0,0.935666331290649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.88544642293808,0.0,0.0,0.0,3.0,2.75465589191299,0.0,0.0,0.0,3.0,0.866613465858488,0.0,0.0,0.0,9.0,1.85256234482154,0.0,0.0,0.0,7.0,1.66059806359986,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,7.35927812553109,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,5.39860683135947,0.0,0.0,0.0,4.0,1.05140880915147,0.0,0.0,0.0,2.0,0.909262485020151,0.0,0.0,0.0,6.0,1.88544642293808,0.0,0.0,0.0,1.0,0.949780091647426,0.0,0.0,0.0,5.0,0.935666331290649,0.0,0.0,0.0,6.0,4.42242289344155,0.0,0.0,0.0,4.0,1.05140880915147,0.0,0.0,0.0,13.0,7.35927812553109,0.0,0.0,0.0,11.0,7.35927812553109,0.0,0.0,0.0,7.0,3.69032222320364
