"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","B0A1"
"VT","(B0) TOMA"
"HT","Header A"
"BT","b1.All Respondents"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,"REGION",,,,"University Student",,"City",,,,"Province",,,,,,,,,,,,,"North+4 total","North+4 China1+1","China1+/1","定向",,,"PURCHASE FORM  USAG",,,,,
"CL",,"Total","18-24 (a)","25-34 (b)","35-44 (c)","45+ (d)","Top4 (a)","A city (b)","B city (c)","C city (d)","China1+ (a)","China1 (b)","China2 (c)","China3 (d)","East (a)","South (b)","West (c)","North (d)","Yes (a)","No (b)","Beijing (a)","Shanghai (b)","Guangzhou (c)","Chengdu (d)","广西  (a)","四川省 (b)","陕西省 (c)","福建省 (d)","重庆市 (e)","湖北省 (f)","广东省 (g)","河北省 (h)","辽宁省 (i)","山东省 (j)","江苏省 (k)","浙江省 (l)","河南省 (m)","(a)","(a)","(a)","兴趣定向(x) (a)","app定向(a) (b)","移动媒体类型定向(l) (c)","洗衣液 (a)","洗衣粉 (b)","洗衣皂 (c)","洗衣凝珠 (d)","衣物柔顺剂 (e)","消毒液（如滴露、威露士） (f)"
"RW","以上均不符合",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","A1A5"
"VT","(A1) A1.请问您的实际年龄是多少（单选）？May I ask you how old you are？（Single answer）"
"HT","QUOTA"
"BT","b1.All Respondents"
"CH",,,,,"M1",,,,"M2",,,
"CL",,"Total","M1","M2","18-24","25-34","35-44","45-55","18-24","25-34","35-44","45-55"
"RU","Unweighted row",1224.0,770.0,454.0,0.0,76.0,211.0,250.0,0.0,43.0,168.0,146.0
"RT","总体",1224.0,770.0,454.0,0.0,76.0,211.0,250.0,0.0,43.0,168.0,146.0
"PV",,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0
"RW","18-24岁  18-24 years old",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","25-34岁  25-34 years old",119.0,76.0,43.0,0.0,76.0,0.0,0.0,0.0,43.0,0.0,0.0
"PV",,9.72222222222222,9.87012987012987,9.47136563876652,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","35-44岁  35-44 years old",379.0,211.0,168.0,0.0,0.0,211.0,0.0,0.0,0.0,168.0,0.0
"PV",,30.9640522875817,27.4025974025974,37.0044052863436,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","45-55岁  45-55 years old",396.0,250.0,146.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,146.0
"PV",,32.3529411764706,32.4675324675325,32.15859030837,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","Missing",330.0,233.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,26.9607843137255,30.2597402597403,21.3656387665198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","A2A1"
"VT","(A2) A2.请问您本人过去12个月是否购买过以下洗衣产品？（可多选）"
"HT","Header A"
"BT","b1.All Respondents"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,"REGION",,,,"University Student",,"City",,,,"Province",,,,,,,,,,,,,"North+4 total","North+4 China1+1","China1+/1","定向",,,"PURCHASE FORM  USAG",,,,,
"CL",,"Total","18-24 (a)","25-34 (b)","35-44 (c)","45+ (d)","Top4 (a)","A city (b)","B city (c)","C city (d)","China1+ (a)","China1 (b)","China2 (c)","China3 (d)","East (a)","South (b)","West (c)","North (d)","Yes (a)","No (b)","Beijing (a)","Shanghai (b)","Guangzhou (c)","Chengdu (d)","广西  (a)","四川省 (b)","陕西省 (c)","福建省 (d)","重庆市 (e)","湖北省 (f)","广东省 (g)","河北省 (h)","辽宁省 (i)","山东省 (j)","江苏省 (k)","浙江省 (l)","河南省 (m)","(a)","(a)","(a)","兴趣定向(x) (a)","app定向(a) (b)","移动媒体类型定向(l) (c)","洗衣液 (a)","洗衣粉 (b)","洗衣皂 (c)","洗衣凝珠 (d)","衣物柔顺剂 (e)","消毒液（如滴露、威露士） (f)"
"RU","Unweighted row",1224.0,0.0,119.0,379.0,396.0,0.0,0.0,0.0,0.0,2.0,12.0,11.0,13.0,0.0,0.0,0.0,0.0,40.0,79.0,0.0,0.0,0.0,0.0,2.0,0.0,172.0,0.0,41.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1023.0,718.0,534.0,57.0,283.0,231.0
"RT","总体",1224.0,0.0,119.0,379.0,396.0,0.0,0.0,0.0,0.0,2.0,12.0,11.0,13.0,0.0,0.0,0.0,0.0,40.0,79.0,0.0,0.0,0.0,0.0,2.0,0.0,172.0,0.0,41.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1023.0,718.0,534.0,57.0,283.0,231.0
"PV",,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","洗衣液",1023.0,0.0,98.0,322.0,327.0,0.0,0.0,0.0,0.0,2.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,35.0,63.0,0.0,0.0,0.0,0.0,2.0,0.0,145.0,0.0,30.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1023.0,555.0,476.0,51.0,266.0,214.0
"PV",,83.578431372549,0.0,82.3529411764706,84.9604221635884,82.5757575757576,0.0,0.0,0.0,0.0,100.0,83.3333333333333,81.8181818181818,69.2307692307692,0.0,0.0,0.0,0.0,87.5,79.746835443038,0.0,0.0,0.0,0.0,100.0,0.0,84.3023255813954,0.0,73.1707317073171,83.7209302325581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.7142857142857,0.0,0.0,0.0,100.0,77.2980501392758,89.1385767790262,89.4736842105263,93.9929328621908,92.6406926406926
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",bcdef," ",b,b,bc,b
"RW","洗衣粉",718.0,0.0,65.0,242.0,231.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,21.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,109.0,0.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,555.0,718.0,356.0,40.0,182.0,145.0
"PV",,58.6601307189543,0.0,54.6218487394958,63.8522427440633,58.3333333333333,0.0,0.0,0.0,0.0,50.0,33.3333333333333,45.4545454545455,46.1538461538462,0.0,0.0,0.0,0.0,52.5,55.6962025316456,0.0,0.0,0.0,0.0,50.0,0.0,63.3720930232558,0.0,56.0975609756098,62.7906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7142857142857,0.0,0.0,0.0,54.2521994134897,100.0,66.6666666666667,70.1754385964912,64.3109540636042,62.7705627705628
"MK",," "," "," ",b," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",acdef,a,a,a,a
"RW","洗衣皂",534.0,0.0,44.0,192.0,175.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,16.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,87.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,476.0,356.0,534.0,36.0,177.0,152.0
"PV",,43.6274509803922,0.0,36.9747899159664,50.6596306068602,44.1919191919192,0.0,0.0,0.0,0.0,100.0,33.3333333333333,9.09090909090909,23.0769230769231,0.0,0.0,0.0,0.0,40.0,35.4430379746835,0.0,0.0,0.0,0.0,100.0,0.0,50.5813953488372,0.0,46.3414634146341,44.1860465116279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8571428571429,0.0,0.0,0.0,46.5298142717498,49.5821727019499,100.0,63.1578947368421,62.5441696113074,65.8008658008658
"MK",," "," "," ",bd," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",abdef,ab,ab,ab
"RW","洗衣凝珠",57.0,0.0,5.0,30.0,20.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,51.0,40.0,36.0,57.0,36.0,33.0
"PV",,4.65686274509804,0.0,4.20168067226891,7.9155672823219,5.05050505050505,0.0,0.0,0.0,0.0,50.0,16.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32911392405063,0.0,0.0,0.0,0.0,0.0,0.0,8.13953488372093,0.0,12.1951219512195,4.65116279069767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4285714285714,0.0,0.0,0.0,4.98533724340176,5.57103064066852,6.74157303370786,100.0,12.7208480565371,14.2857142857143
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",a," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",abcef,abc,abc
"RW","衣物柔顺剂",283.0,0.0,14.0,93.0,85.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,266.0,182.0,177.0,36.0,283.0,118.0
"PV",,23.1209150326797,0.0,11.7647058823529,24.5382585751979,21.4646464646465,0.0,0.0,0.0,0.0,100.0,41.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.6582278481013,0.0,0.0,0.0,0.0,0.0,0.0,37.7906976744186,0.0,14.6341463414634,58.1395348837209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,26.0019550342131,25.3481894150418,33.1460674157303,63.1578947368421,100.0,51.0822510822511
"MK",," "," "," ",b,b," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",e," "," ",ce," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",ab,abcf,abcdf,abc
"RW","消毒液（如滴露、威露士）",231.0,0.0,12.0,73.0,76.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,214.0,145.0,152.0,33.0,118.0,231.0
"PV",,18.8725490196078,0.0,10.0840336134454,19.2612137203166,19.1919191919192,0.0,0.0,0.0,0.0,100.0,16.6666666666667,9.09090909090909,7.69230769230769,0.0,0.0,0.0,0.0,7.5,11.3924050632911,0.0,0.0,0.0,0.0,0.0,0.0,22.093023255814,0.0,12.1951219512195,37.2093023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5714285714286,0.0,0.0,0.0,20.9188660801564,20.1949860724234,28.4644194756554,57.8947368421053,41.6961130742049,100.0
"MK",," "," "," ",b,b," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",e," "," ",ce," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",ab,abce,abc,abcde
"RW","以上均没有",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RS","Mean",2.32516339869281,0.0,2.0,2.51187335092348,2.30808080808081,0.0,0.0,0.0,0.0,5.0,2.25,1.45454545454545,1.46153846153846,0.0,0.0,0.0,0.0,1.975,2.0126582278481,0.0,0.0,0.0,0.0,2.5,0.0,2.66279069767442,0.0,2.14634146341463,2.90697674418605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64285714285714,0.0,0.0,0.0,2.52688172043011,2.77994428969359,3.24157303370787,4.43859649122807,3.75265017667845,3.86580086580087
"MK",," "," "," ",bd,b," "," "," "," ",bcd," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",e," "," ",e," "," "," "," "," "," "," "," "," "," "," "," "," "," ",a,ab,abcef,abc,abc
"TE"
"TB","A3AN1"
"VT","(A3) A3.请问你家庭常住人口是多少？（单选）"
"HT","Header A"
"BT","b40.no w1"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,"REGION",,,,"University Student",,"City",,,,"Province",,,,,,,,,,,,,"North+4 total","North+4 China1+1","China1+/1","定向",,,"PURCHASE FORM  USAG",,,,,
"CL",,"Total","18-24 (a)","25-34 (b)","35-44 (c)","45+ (d)","Top4 (a)","A city (b)","B city (c)","C city (d)","China1+ (a)","China1 (b)","China2 (c)","China3 (d)","East (a)","South (b)","West (c)","North (d)","Yes (a)","No (b)","Beijing (a)","Shanghai (b)","Guangzhou (c)","Chengdu (d)","广西  (a)","四川省 (b)","陕西省 (c)","福建省 (d)","重庆市 (e)","湖北省 (f)","广东省 (g)","河北省 (h)","辽宁省 (i)","山东省 (j)","江苏省 (k)","浙江省 (l)","河南省 (m)","(a)","(a)","(a)","兴趣定向(x) (a)","app定向(a) (b)","移动媒体类型定向(l) (c)","洗衣液 (a)","洗衣粉 (b)","洗衣皂 (c)","洗衣凝珠 (d)","衣物柔顺剂 (e)","消毒液（如滴露、威露士） (f)"
"RU","Unweighted row",1224.0,0.0,119.0,379.0,396.0,0.0,0.0,0.0,0.0,2.0,12.0,11.0,13.0,0.0,0.0,0.0,0.0,40.0,79.0,0.0,0.0,0.0,0.0,2.0,0.0,172.0,0.0,41.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1023.0,718.0,534.0,57.0,283.0,231.0
"RT","总体",1224.0,0.0,119.0,379.0,396.0,0.0,0.0,0.0,0.0,2.0,12.0,11.0,13.0,0.0,0.0,0.0,0.0,40.0,79.0,0.0,0.0,0.0,0.0,2.0,0.0,172.0,0.0,41.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1023.0,718.0,534.0,57.0,283.0,231.0
"PV",,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","1人",38.0,0.0,9.0,11.0,4.0,0.0,0.0,0.0,0.0,2.0,12.0,11.0,13.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,30.0,16.0,10.0,3.0,7.0,6.0
"PV",,3.10457516339869,0.0,7.56302521008403,2.9023746701847,1.01010101010101,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,12.5,5.06329113924051,0.0,0.0,0.0,0.0,0.0,0.0,1.74418604651163,0.0,4.8780487804878,2.32558139534884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.93255131964809,2.22841225626741,1.87265917602996,5.26315789473684,2.47349823321555,2.5974025974026
"MK",," "," ",cd,d," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","2人",173.0,0.0,12.0,33.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,92.0,65.0,2.0,35.0,29.0
"PV",,14.1339869281046,0.0,10.0840336134454,8.70712401055409,11.3636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,11.3924050632911,0.0,0.0,0.0,0.0,0.0,0.0,8.72093023255814,0.0,9.75609756097561,32.5581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3919843597263,12.8133704735376,12.1722846441948,3.50877192982456,12.3674911660777,12.5541125541126
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",ce," "," "," "," "," "," "," "," "," "," "," "," "," ",d,d,d," ",d,d
"RW","3人",432.0,0.0,34.0,104.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,58.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,237.0,192.0,23.0,107.0,87.0
"PV",,35.2941176470588,0.0,28.5714285714286,27.4406332453826,39.3939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.9113924050633,0.0,0.0,0.0,0.0,100.0,0.0,33.7209302325581,0.0,39.0243902439024,27.906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6793743890518,33.008356545961,35.9550561797753,40.3508771929825,37.8091872791519,37.6623376623377
"MK",," "," "," "," ",bc," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","4人",264.0,0.0,27.0,78.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,168.0,104.0,10.0,55.0,46.0
"PV",,21.5686274509804,0.0,22.6890756302521,20.5804749340369,27.5252525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,16.4556962025316,0.0,0.0,0.0,0.0,0.0,0.0,24.4186046511628,0.0,14.6341463414634,20.9302325581395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7986314760508,23.3983286908078,19.4756554307116,17.5438596491228,19.434628975265,19.9134199134199
"MK",," "," "," "," ",c," "," "," "," "," "," "," "," "," "," "," "," ",b," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",c," "," "," "," "
"RW","5人",186.0,0.0,20.0,84.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,119.0,93.0,10.0,49.0,38.0
"PV",,15.1960784313725,0.0,16.8067226890756,22.1635883905013,13.1313131313131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,21.5189873417722,0.0,0.0,0.0,0.0,0.0,0.0,18.0232558139535,0.0,19.5121951219512,9.30232558139535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8357771260997,16.5738161559889,17.4157303370787,17.5438596491228,17.3144876325088,16.4502164502165
"MK",," "," "," ",d," "," "," "," "," "," "," "," "," "," "," "," "," "," ",a," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","6人",86.0,0.0,12.0,42.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,55.0,43.0,5.0,17.0,15.0
"PV",,7.02614379084967,0.0,10.0840336134454,11.0817941952507,5.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,8.86075949367089,0.0,0.0,0.0,0.0,0.0,0.0,9.30232558139535,0.0,9.75609756097561,2.32558139534884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94037145650049,7.66016713091922,8.05243445692884,8.7719298245614,6.00706713780919,6.49350649350649
"MK",," "," "," ",d," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",f," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","7人或以上",43.0,0.0,5.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,27.0,4.0,13.0,10.0
"PV",,3.51307189542484,0.0,4.20168067226891,7.12401055408971,2.02020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.79746835443038,0.0,0.0,0.0,0.0,0.0,0.0,3.48837209302326,0.0,2.4390243902439,4.65116279069767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42130987292278,4.31754874651811,5.0561797752809,7.01754385964912,4.59363957597173,4.32900432900433
"MK",," "," "," ",d," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","A4A5"
"VT","(A4) A4.请问您家庭每个月的税后总收入是多少？（包括工资， 奖金， 津贴等）（单选）"
"HT","QUOTA"
"BT","b1.All Respondents"
"CH",,,,,"M1",,,,"M2",,,
"CL",,"Total","M1","M2","18-24","25-34","35-44","45-55","18-24","25-34","35-44","45-55"
"RU","Unweighted row",1224.0,770.0,454.0,0.0,76.0,211.0,250.0,0.0,43.0,168.0,146.0
"RT","总体",1224.0,770.0,454.0,0.0,76.0,211.0,250.0,0.0,43.0,168.0,146.0
"PV",,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0
"RW","china1+（7000以上） ",2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"PV",,0.163398692810458,0.12987012987013,0.220264317180617,0.0,0.0,0.0,0.0,0.0,0.0,0.595238095238095,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","china 1（4000-7000）",12.0,10.0,2.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0
"PV",,0.980392156862745,1.2987012987013,0.440528634361233,0.0,2.63157894736842,1.8957345971564,0.4,0.0,2.32558139534884,0.0,0.684931506849315
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","china 2（2000-4000）",11.0,10.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
"PV",,0.898692810457516,1.2987012987013,0.220264317180617,0.0,2.63157894736842,0.4739336492891,0.4,0.0,0.0,0.595238095238095,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","China 3（低于2000）",13.0,11.0,2.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0
"PV",,1.06209150326797,1.42857142857143,0.440528634361233,0.0,3.94736842105263,1.8957345971564,0.4,0.0,2.32558139534884,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","Missing",1186.0,738.0,448.0,0.0,69.0,202.0,247.0,0.0,41.0,166.0,145.0
"PV",,96.8954248366013,95.8441558441559,98.6784140969163,0.0,90.7894736842105,95.7345971563981,98.8,0.0,95.3488372093023,98.8095238095238,99.3150684931507
"MK",," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","D1B1"
"VT","(D1) D1.（针对A1选择18-24岁人士）请问您是在校大学生吗？"
"HT","Header A"
"BT","b2.18-24岁"
