"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","B0A1"
"VT","【TOMA】"
"HT","Total wave"
"BT","b1.All Respondents"
"CH",,"1st half","National",,,,,"1st half-North","North",,,,
"CL",,"(a)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","(a)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)"
"PV",,61.3398934079419,60.3483577755037,60.2920236279748,63.3783937274957,55.7998483699773,64.5339012213658,61.0281360631696,56.554860371119,57.7125743530537,68.8195597519862,51.1278195488722,65.8993608430386
"MK",," ",d,d,d," ",abd," "," ",d,abd," ",abd
"RW","碧浪 Ariel",1969.49669313591,679.920497637225,685.995439279051,603.580756219636,555.0,702.175472531675,850.280323481882,303.97779083061,274.344923731795,271.957608919479,228.0,284.38932240111
"PV",,43.7687897222742,45.332717711949,45.7463526221317,40.2289002187174,42.0773313115997,46.8056135563899,60.854315586641,63.4365127116301,60.8281646724642,58.2302203927461,57.1428571428571,63.1582841211396
"MK",," ",c,cd," "," ",cd," ",d," "," "," ",d
"RW","蓝月亮 Blue Moon",3170.98709542516,1053.93060529649,1092.38026980288,1024.67622032578,883.0,1089.813359914,925.216992592719,306.48910705793,320.863608897806,297.864276636985,255.0,314.786733548083
"PV",,70.4699164387635,70.269301755014,72.8465674238015,68.2950823054045,66.9446550416983,72.6447803549909,66.2175112118303,63.9605942352902,71.1423567600532,63.7772281665887,63.9097744360902,69.9090591275928
"MK",," ",d,cd," "," ",cd," "," ",acd," "," ",acd
"RW","立白 Liby",3221.96372418625,1049.19975029998,1091.39302587109,1081.37094801518,958.0,1096.84145006402,988.647700035185,331.071376332068,327.68321238818,329.893111314939,274.0,316.530992529805
"PV",,71.602787264478,69.9538788271299,72.7807319875267,72.0738087138294,72.6307808946171,73.1132587973033,70.7572285050412,69.0906184815633,72.65440939245,70.6350841009388,68.671679197995,70.2964309298052
"MK",," "," "," "," "," ",a," "," "," "," "," "," "
"RW","好爸爸 Kispa",1422.15408664917,569.805636315974,454.109910703837,398.238539629359,410.0,487.000142395458,426.037322390709,187.607186035658,134.178942943698,104.251193411353,132.0,143.918819793186
"PV",,31.6050102486386,37.9909682846063,30.2828137255472,26.5427588751148,31.0841546626232,32.4624561218071,30.491367320232,39.1513656613685,29.7503548669106,22.3217507782519,33.0827067669173,31.9620498903852
"MK",," ",bcde,c," ",c,c," ",bcde,c," ",c,c
"RW","雕牌 Diaopai",2458.19867941495,721.717443841631,890.23854241958,846.24269315374,727.0,861.188261993361,755.798460425229,226.158271528364,258.127524472914,271.512664423952,224.0,267.91577566675
"PV",,54.6293789016584,48.1194687660654,59.366526287899,56.402415936721,55.117513267627,57.4050882820349,54.0922761122724,47.1965140198152,57.2324187798131,58.1349510743402,56.140350877193,59.4997749466492
"MK",," "," ",ad,a,a,a," "," ",a,a,a,a
"RW","超能 Chaoneng",2821.88287687693,951.848266356164,928.431474759883,941.603135760878,810.0,948.241056786593,921.995585386941,321.863314278963,304.688660033309,295.443611074672,253.0,296.342827235121
"PV",,62.7116555663032,63.4631091624405,61.9134635566787,62.7582277993831,61.4101592115239,63.2078535899785,65.9869560345321,67.1690065641756,67.5560230320042,63.2589272087642,63.4085213032581,65.8129648530873
"MK",," "," "," "," "," "," "," "," "," "," "," "," "
"RW","奥妙 Omo",2142.27620525182,754.125287565351,695.191140971973,692.959776714501,575.0,701.441477723439,598.181557351679,190.2174158283,200.904401700033,207.059739823347,154.0,192.890251730739
"PV",,47.608527133601,50.2802149654898,46.3595779996859,46.1860478913086,43.5936315390447,46.756686929513,42.8116801763943,39.6960892576836,44.5448228594878,44.3346091042742,38.5964912280702,42.8378154993648
"MK",," ",bcde," "," "," ",d," "," ",d,d," "," "
"RW","洁霸 Attack",340.601136406501,120.779072735721,130.494055649443,89.328008021337,100.0,118.189041327705,96.1971262246983,29.4269223289755,44.5110014635576,22.2592024321652,25.0,21.0411722583104
"PV",,7.56929400821034,8.05277032956983,8.70213815285024,5.95374767070854,7.58150113722517,7.8782452697181,6.88480036070183,6.14104513124264,9.86904546995922,4.76603051682035,6.265664160401,4.67290517278234
"MK",," ",c,c," ",c,c," "," ",acde," "," "," "
"RW","威露士Walch",766.138268428699,243.016005760291,284.768352351696,238.353910316714,191.0,240.961228591163,232.886384041352,78.1970011078427,101.348297180357,53.3410857531518,63.0,77.3724215876209
"PV",,17.0261493131276,16.2027413894714,18.9900875667555,15.886384010863,14.4806671721001,16.0619938871507,16.6676108089264,16.3187746092716,22.4710952413593,11.4211299023225,15.7894736842105,17.1831675834834
"MK",," "," ",acde," "," "," "," ",c,acde," ",c,c
"RW","白猫 Baimao",1010.96750507782,300.875802373393,362.589869410819,347.501833293612,298.0,394.65041547099,361.54456342398,90.0748060278419,136.711943421638,134.7578139745,115.0,122.917816960563
"PV",,22.4670720697421,20.0604598077975,24.179700145984,23.1611369867847,22.592873388931,26.3066079050071,25.8756393081535,18.7975297865327,30.3119755015911,28.8536777424865,28.8220551378446,27.298065699513
"MK",," "," ",a,a," ",acd," "," ",a,a,a,a
"RW","其他（请填入）",60.9284803858312,0.0,18.2997090541864,42.6287713316449,33.0,39.0244459768847,23.8097180099274,0.0,9.86629962574114,13.9434183841863,13.0,12.1927052992933
"PV",,1.35403418314911,0.0,1.22033601878611,2.84122475853625,2.50189537528431,2.60129157041139,1.70405459680842,0.0,2.18757063254129,2.98549589682498,3.25814536340852,2.7078032993516
"MK",," "," ",a,ab,ab,ab," "," ",a,a,a,a
"RW","均不考虑",106.186780051798,0.0,51.3811863015634,54.8055937502346,46.0,31.72690749356,28.3103941870509,0.0,6.63823545903138,21.6721587280195,17.0,10.296078473849
"PV",,2.35982465143027,0.0,3.42641034051922,3.65281487139305,3.48749052312358,2.11485224074943,2.02616668251963,0.0,1.47183944264012,4.64033561749984,4.26065162907268,2.28659305523337
"MK",," "," ",ae,ae,ae,a," "," ",a,abe,ab,a
"TE"
"TB","B5N07"
"VT","【Equity Score】"
"HT","Total wave"
"BT","b37.M1"
"CH",,"1st half","National",,,,,"1st half-North","North",,,,
"CL",,"(a)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)","(a)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","March (e)"
"RU","Unweighted row",3748.0,1134.0,1304.0,1310.0,1319.0,1415.0,1178.0,390.0,376.0,412.0,399.0,448.0
"RT","总体",4495.58954377758,1497.5402726864,1497.68323339668,1500.36603769448,1319.0,1498.75518382705,1393.74104363897,477.566062757099,449.136376038539,467.038604843333,399.0,450.280317710409
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RS","汰渍 Tide",11.4394370377398,11.5468990037909,11.1812639708985,11.5898888914262,10.8066533558853,11.4669884974734,11.0855122564196,11.0820946439434,10.1512618950714,11.9874461714633,10.5150360398154,11.0816949573933
"MK",," ",d," ",d," "," "," "," "," ",bd," "," "
"RS","碧浪 Ariel",8.75385439881886,9.24045042665141,8.97807736818343,8.04435278173087,9.20981989936531,9.31498907365714,11.2760484974838,12.204290329212,11.2096379568574,10.3907482181722,12.3343884282475,12.970910046999
"MK",," ",c,c," ",c,c," ",c," "," ",c,bc
"RS","蓝月亮 Blue Moon",16.6049973365948,15.8956213183767,16.5324318050489,17.38547310468,16.8432323231363,16.8797946087746,15.5316121602266,14.3174428938905,15.2020151288459,17.0901129880465,16.2461163299164,17.1233837795014
"MK",," "," "," ",a," ",a," "," "," ",ab,a,ab
"RS","立白 Liby",13.7508100391305,13.2464582542987,14.2390977032418,13.7667973790001,13.6136933113489,13.447824055448,12.6152844277502,12.3462264487421,12.7593117138443,12.7519006853778,11.9506813165244,12.1610589298115
"MK",," "," ",a," "," "," "," "," "," "," "," "," "
"RS","好爸爸 Kispa",6.34003692166284,7.30616857296818,5.90432431651365,5.81065837450804,6.6222379880246,6.17135489073454,6.19508565267134,7.5386795892167,6.09898974429149,4.91361835645248,7.04718073695219,5.67891752470718
"MK",," ",bce," "," ",bc," "," ",bce,c," ",ce," "
"RS","雕牌 Diaopai",10.1684469301511,8.66731281046762,10.5884156052902,11.2475361090223,10.1795995792957,10.5447597645451,10.1055292149998,8.77382926490235,10.2888835849059,11.2909206986377,9.69348399594552,10.1827298704997
"MK",," "," ",a,ad,a,a," "," ",a,ad," ",a
"RS","超能 Chaoneng",12.0355152587143,12.410939130807,11.6296842661125,12.0659037801022,12.6828371085294,12.5846042023901,12.9447955750176,13.6758606500705,12.7871882715379,12.3488176547694,13.0425605908114,13.5358455056753
"MK",," "," "," "," ",b,b," "," "," "," "," "," "
"RS","奥妙 Omo",9.38344255960802,10.0901101695229,8.82028469665691,9.24025675644014,9.16366643947283,8.79438377477993,8.52103121018934,8.68477041063277,7.54107599719132,9.29599337395442,7.59832349316645,7.3011934078021
"MK",," ",bcde," "," "," "," "," ",e," ",bde," "," "
"RS","洁霸 Attack",1.93009837709449,2.00256067221679,2.07338547402466,1.71474167098841,1.76131127780733,1.70576353450901,1.63989672565818,1.6350306676473,2.09006722556356,1.21195762022043,0.943207549343521,0.795831167844546
"MK",," "," ",ce," "," "," "," ",de,cde,e," "," "
"RS","威露士Walch",4.40149147979361,4.37618203151199,4.89268643724729,3.93643660885138,4.00155912140215,3.61117498625301,4.35348200773748,4.63072282859495,5.58911314700568,2.88172422982463,4.50395388717535,3.75269673286464
"MK",," ",e,cde," "," "," "," ",c,ce," ",c," "
"RS","白猫 Baimao",5.19186966069129,5.21729760938752,5.16034835678227,5.19795454325038,5.11538959573217,5.47836261143505,5.73172227184605,5.11105227314741,6.28245533488511,5.83676000308126,6.12506763210191,5.41573807690152
"MK",," "," "," "," "," "," "," "," ",a," ",a," "
"TE"
"TB","18EA3"
"VT","【Equity Attribute-March】"
"HT","Summary-Attribute"
"BT","主品牌"
"CH",,"Summary-Attribute",,,,,,,,,,
"CL",,"汰渍","碧浪","蓝月亮","立白","好爸爸","雕牌","超能","奥妙","洁霸","威露士","白猫"
"RU","Unweighted row",1237.0,1073.0,1259.0,1302.0,712.0,1230.0,1186.0,1037.0,247.0,461.0,831.0
"RT","总体",1329.44517336725,1139.79381725533,1359.89297521039,1404.1366856373,758.939176338063,1322.47803562631,1279.12634815339,1112.89921420369,259.951590341576,485.64153639272,889.241806350385
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","清洁效果比其它洗衣产品更好 Cleans better than others",449.658194185116,316.061772736507,491.530975054749,393.461107764231,198.628956233877,225.610378955698,500.84646746494,292.678508866222,39.7138143608532,112.174942119376,110.485560722942
"PV",,33.8229964795173,27.7297321631027,36.14482786623,28.0215674007299,26.1719202838199,17.0596692631535,39.1553553867441,26.2987434199637,15.2773884970926,23.0983006421972,12.4246925789956
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","能把白衣服洗白 Gives me bright whites",491.246507572141,287.01321189511,376.056521243061,791.761377564853,165.491329923057,194.914609025167,418.700962183106,288.168276735748,34.2363050847735,69.2546693278834,192.191941543926
"PV",,36.9512423237358,25.1811518495731,27.6533909725419,56.3877709103151,21.8056117120696,14.7385895095685,32.7333545108788,25.8934747242085,13.1702618321308,14.2604501753079,21.6130123630509
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","洗后衣服闻起来清新干净 Leaves clothes smelling freshly clean",353.384872366674,471.557298914038,688.890103543182,378.557899943404,293.730913790359,183.046281175484,487.390809290743,338.124075594365,38.7574122039195,92.8540006116582,111.261179317719
"PV",,26.5813799204381,41.3721579969233,50.6576705741571,26.9601886921419,38.7028266491173,13.8411585103411,38.1034140993472,30.3822728310848,14.9094730111065,19.1198638611856,12.5119150407869
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","让衣物保持颜色鲜艳 Keeps colors bright",405.316203191437,417.466747150703,564.403875342408,434.159268609741,214.146536417154,165.183094485954,518.107004191943,334.631372590457,41.2491741616675,82.5256422054304,97.9529497734715
"PV",,30.4876207993477,36.6265144476727,41.5035510610744,30.9200146289667,28.2165611018299,12.4904225277152,40.5047558390076,30.0684346183041,15.8680214679457,16.9931185908067,11.0153334080736
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","除菌 Kills germs in the laundry",428.962947247462,239.003777125655,413.698575385455,328.43294378863,199.078627343749,252.107856771369,416.371629052896,326.028391905694,65.8608372412325,314.065631428881,146.274836999565
"PV",,32.2663134848183,20.9690361105122,30.4214068994255,23.3903826563411,26.2311702374251,19.0632925447395,32.5512510671047,29.295410379005,25.3358085460033,64.6702573593105,16.449388226573
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","容易漂洗 Easy Rinse",406.870383316983,299.263542727052,481.013487821931,436.021742383342,212.489243534291,247.464923528233,504.422233438607,279.12240158501,38.3723899851565,102.550093825797,131.442723913287
"PV",,30.6045252160684,26.2559366612192,35.3714223538447,31.0526565428666,27.998191443953,18.7122142570055,39.4349029059418,25.080654027124,14.7613599650363,21.1164173862732,14.781437734327
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","成分天然 Natural ingredients",242.466177415642,290.433562703949,420.326609447306,326.134736682701,337.584323690348,223.460018313582,600.471949177229,231.362862326709,40.5567077265655,93.5657939610658,109.188832282971
"PV",,18.2381479336616,25.481236896277,30.9088007004579,23.2267086259253,44.4810775639778,16.8970684044483,46.9439121509851,20.7892016971415,15.6016386255895,19.26643150338,12.2788685263351
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","采用创新方法来得到最佳洗涤效果 New & innovative ways to get best laundry results",343.207696799165,298.99404056466,555.077266213843,322.639649106172,270.896068557241,181.055883754733,486.014834293032,306.833675284411,55.0571145773728,140.540430926951,86.9784642935617
"PV",,25.8158594032036,26.2322918442083,40.8177170065878,22.9777949971968,35.694042026442,13.6906533702079,37.9958426307665,27.570661508999,21.1797567789556,28.9391290479118,9.78119378468469
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","用全自动洗衣机洗衣服,这个品牌能提供超凡洁净 Superior cleaning in automatic washing machines",360.510948134432,342.496070645364,588.708955475853,328.272641876441,197.848766467857,186.730722868364,559.872618239149,318.827504800021,45.9349779882148,95.5524830548754,81.1376053889018
"PV",,27.1173986980841,30.0489496837339,43.290829955554,23.3789662526656,26.069120245247,14.1197598627738,43.76992304532,28.6483718139876,17.6705893308274,19.6755170005898,9.12435794285311
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","物有所值 It is worth the money",415.998986515554,308.214824527644,515.989184004013,512.652529158123,266.541632111038,355.990277839399,542.324032246838,329.166048812786,43.5851066285059,118.44179241454,172.524364438623
"PV",,31.291172802704,27.0412788577708,37.9433671185914,36.5101584768753,35.1202890061785,26.9184264879534,42.3980033739251,29.5773457840306,16.7666243438769,24.3887278041144,19.401288064345
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","不伤害衣物质地 Do not harm fabric texture",358.479147729283,344.386449479634,626.486329409559,402.81209636813,322.930747459123,222.7269971855,574.529956062309,314.144586628983,47.2401622431435,114.844451705187,127.637405450016
"PV",,26.964567995032,30.2148023849551,46.0687966501655,28.6875273959034,42.5502803817939,16.8416405554909,44.9158096767947,28.2275863456118,18.1726767591881,23.6479878879875,14.3535093085495
"MK",," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","18EAN3"
"VT","【Equity Attribute-March-North】"
"HT","Summary-Attribute"
"BT","主品牌"
"CH",,"Summary-Attribute",,,,,,,,,,
"CL",,"汰渍","碧浪","蓝月亮","立白","好爸爸","雕牌","超能","奥妙","洁霸","威露士","白猫"
"RU","Unweighted row",398.0,398.0,412.0,414.0,238.0,398.0,396.0,322.0,58.0,145.0,277.0
"RT","总体",397.033252028895,396.219377875785,412.941025890843,414.294985611313,233.222259054891,398.41971326843,394.565530312071,323.263886477716,57.5282049868496,142.977441112372,279.704301781018
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","清洁效果比其它洗衣产品更好 Cleans better than others",133.75937421587,144.636943311503,155.486606965407,120.487354863907,62.660155686693,78.2211454783864,164.897141421551,70.0170062023213,5.96322670765534,31.0847702616923,30.8724092315592
"PV",,33.6897157939144,36.5042578399198,37.6534655596337,29.0825037831731,26.8671420732381,19.6328502012866,41.7920798330077,21.6593962799949,10.3657444361744,21.7410313262367,11.0375167757446
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","能把白衣服洗白 Gives me bright whites",145.848843291267,135.426070590303,119.80581636144,243.546883307404,59.3544628574252,55.4993611284474,146.122873143884,79.3176434080008,6.73188562139744,18.0786784603835,52.7631474170705
"PV",,36.734667070317,34.1795677223942,29.012815111548,58.7858631569093,25.4497418462341,13.929873266852,37.0338668530706,24.5364999698067,11.7018871402928,12.6444272045509,18.8639027290967
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","洗后衣服闻起来清新干净 Leaves clothes smelling freshly clean",119.647315048568,211.828364399631,184.449632106283,116.591466393218,84.8854625918256,56.6923628117593,156.804679828393,94.669128119828,4.43138504821027,25.5962775172148,31.9091081876169
"PV",,30.1353386491316,53.4623938726287,44.6673061143216,28.1421379554429,36.3968100368357,14.2293066642422,39.7410994580222,29.2854018280059,7.70297812911638,17.9023189379209,11.4081578239718
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","让衣物保持颜色鲜艳 Keeps colors bright",128.042783733363,177.469451417721,183.090339341808,132.607879777991,72.2809703931545,54.3291794089918,169.211744599444,90.8512112198958,8.77665967254922,31.5162321997329,28.7747441703919
"PV",,32.2498891664732,44.7907046770835,44.3381325328054,32.0080822562507,30.9923120915069,13.6361674886273,42.8855872092046,28.1043491154582,15.2562724224673,22.0428005666733,10.2875586779211
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","除菌 Kills germs in the laundry",123.923587999722,91.0980262157442,116.990292621746,101.029423853412,62.3494536598972,77.9769384289991,146.061731541103,95.3851310921593,15.9423802719125,99.4423241831779,55.0353332090436
"PV",,31.2123952758252,22.9918149647652,28.3309928746753,24.3858669214492,26.7339206440079,19.5715562840294,37.0183709219553,29.5068936191654,27.7122852617369,69.5510588310377,19.6762555522407
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","容易漂洗 Easy Rinse",113.77756458243,125.851251850711,152.325572459269,139.006282984223,69.1596381367421,81.1411001642092,176.360273816124,74.1430786251144,6.20273360772215,31.3935732810275,37.2325249497783
"PV",,28.6569359117935,31.7630229307375,36.8879725938238,33.5524898470862,29.6539611686313,20.3657342902462,44.6973342239594,22.9357752989291,10.7820739568357,21.9570115654497,13.31138803111
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","成分天然 Natural ingredients",79.7246179961182,109.868334980152,125.039601742628,107.676769750587,102.943755672969,76.3015116396199,190.510979289327,58.9504941434475,13.6075174465123,33.0010983742548,38.3793225171026
"PV",,20.0800858841708,27.7291675054306,30.2802564779991,25.9903627826209,44.1397643990491,19.1510382389671,48.283736072598,18.2360283995135,23.6536451113378,23.0813323539046,13.7213915812957
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","采用创新方法来得到最佳洗涤效果 New & innovative ways to get best laundry results",104.909249710115,111.610978496509,168.891212059774,94.8125470354925,83.7290474812947,58.8341664380958,150.357124853724,84.823244585036,12.3993559810763,43.0103346181599,26.9419616239902
"PV",,26.4232905365015,28.1689853471778,40.8995961821479,22.8852750644789,35.9009675236823,14.766881376288,38.1070096860218,26.2396290254597,21.553524890809,30.0819026299095,9.63230148854958
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","用全自动洗衣机洗衣服,这个品牌能提供超凡洁净 Superior cleaning in automatic washing machines",115.299469754572,138.046243319147,174.121738961558,104.772215241386,66.7352953633803,56.0503384686622,185.808394268749,90.2112700613766,11.0744659872011,28.1353030340432,23.6654301304138
"PV",,29.0402552343854,34.8408611560702,42.1662484578573,25.2892791079258,28.614462287527,14.0681639492319,47.0918972880852,27.9063866503366,19.2504980639195,19.6781414012932,8.46087456636314
"MK",," "," "," "," "," "," "," "," "," "," "," "
"RW","物有所值 It is worth the money",129.184552915842,133.393099236892,164.715346401167,166.554322551996,84.8110755971837,120.277606109943,185.560886985752,85.372218102921,11.795281007152,37.6515313325493,56.4082305775248
